id|text|experiencer|emotion|target|cause|selected
3372ccb2|Former Canadian AG Taped Conversation Of Trudeau Official Pressuring Her To Interfere In Legal Case|[]|surprise|"[[""former canadian ag taped conversation of trudeau official pressuring her to interfere in legal case""]]"|"[[""former canadian ag taped conversation of trudeau official pressuring her to interfere in legal case""]]"|True
52fa81cb|Freezing Workers of the World, Unite!|[]|anger|"[[""freezing workers of the world, unite""]]"|"[[""freezing workers of the world, unite""]]"|True
125509ca|Garlic Festival Gunman Entered Through Fence to Avoid Security Check|[]|surprise|"[[""through fence to avoid security check""]]"|"[[""through fence to avoid security check""]]"|True
79bee023|High-Income Households in High-Tax States Were Big Winners in GOP Tax Overhaul|[]|surprise|"[[""tax overhaul""],[""high-income households""]]"|"[[""tax overhaul""],[""high-income households""]]"|True
d11f331a|House Dems Sue Trump Admin Over Its Border Wall Plan|"[""house dems""]"|disgust|"[[""wall plan""]]"|"[[""its border wall plan""]]"|True
5c1447cc|House panel approves bill to sanction foreigners for election interference|"[""house panel""]"|surprise|"[[""foreigners""],[""election interference""]]"|"[[""election interference""]]"|True
3b44cbe7|Hundreds of Jewish Activists Surround ICE Office to Protest Detention Centers|"[""jewish""]"|anger|"[[""detention centers""]]"|"[[""surround ice office to protest detention centers""]]"|True
fcd48d12|Intelligence scholar sues Cambridge academic, U.S. news outlets over reports on Flynn links|"[""cambridge academic""]"|surprise|"[[""u.s. news outlets over reports on flynn links""]]"|"[[""u.s. news outlets over reports on flynn links""]]"|True
43e9d594|Introducing the Anxiety Hour: a Mental Health Podcast from VICE|[]|surprise|"[[""a mental health podcast from vice""]]"|"[[""a mental health podcast from vice""]]"|True
2dec4bc3|Israel lurches toward unprecedented political crisis, Netanyahu faces possible 2nd election|"[""israel""]"|fear|"[[""political""]]"|"[[""lurches toward unprecedented political crisis""]]"|True
5476dbc5|Italy explains refusal to recognize Venezuela's Guaido|"[""italy""]"|surprise|"[[""italy""]]"|"[[""explains refusal to recognize venezuela's guaido"",""refusal to recognize venezuela's guaido""]]"|True
90b6274c|It’s Not Just Bieber: A Totally Non-Comprehensive But Important List of Places Instagram Influencers Have Ruined|[]|sadness|"[[""instagram influencers""]]"|"[[""a totally non-comprehensive but important list of places instagram influencers have ruined""]]"|True
7fdc3878|James Holzhauer’s Jeopardy winning streak has come to an end|"[""james holzhauer’s""]"|sadness|[[]]|"[[""winning streak has come to an end""]]"|True
386168f5|Joe Biden Is Not a Blue-Collar Candidate|[]|surprise|"[[""blue-collar candidate"",""joe biden""]]"|"[[""blue-collar candidate"",""is not a blue-collar candidate""]]"|True
db64af79|Joe Biden Just Offered a Peek at His Health Care Plan. We Have a Bunch of Questions.|"[""joe biden""]"|surprise|"[[""we have a bunch of questions.""]]"|"[[""we have a bunch of questions.""]]"|True
8f4a9f8e|Joe Biden turns inappropriate touching accusations into a punchline|[]|disgust|[[]]|[[]]|True
cc997a6f|Joe Biden: Build 'James Bond-Style' Guns That Don't Fire Without DNA Match|"[""joe biden""]"|fear|"[[""dna match""]]"|"[[""that don't fire without dna match""]]"|True
de9a85b7|Judge Agrees Black Driver Involved In Fatal Hit-And-Run Feared Police ‘Racism’|[]|disgust|"[[""judge""]]"|"[[""involved in fatal hit-and-run feared police ‘racism’""]]"|True
a3fe3328|Judge Upholds Trump Rule Expanding Non-Obamacare Plans|"[""judge""]"|surprise|"[[""trump""]]"|"[[""expanding non-obamacare plans""]]"|True
62a354ae|Julian Castro says Kellyanne should go, defends own Hatch Act violation|"[""julian castro""]"|anger|"[[""kellyanne""]]"|"[[""defends own hatch act violation""]]"|True
afa0f9ac|Kanye West bashes liberals for bullying Trump supporters in Netflix interview with David Letterman|"[""kanye west""]"|anger|"[[""liberals""]]"|"[[""bullying trump supporters in netflix interview with david letterman""]]"|True
a3f7bed9|Kids In Philadelphia Muslim Society: ‘We Will Chop Off Their Heads’ For Allah|"[""kids"",""kids in philadelphia muslim society""]"|anger|"[[""we will chop off their heads’ for allah""]]"|"[[""‘we will chop off their heads’ for allah""]]"|True
e6fda2e8|Left Attacks Economist Art Laffer as 'Kook,' 'Destructive' Force|[]|anger|"[[""laffer""]]"|"[[""left attacks economist art laffer as 'kook,' 'destructive' force""]]"|True
0bd77554|Letter details ‘severe’ sexual harassment at AccuWeather under Trump’s pick to lead NOAA|"[""accuweather""]"|disgust|"[[""sexual harassment at accuweather under trump’s pick to lead noaa""]]"|"[[""sexual harassment at accuweather under trump’s pick to lead noaa"",""details ‘severe’ sexual harassment at accuweather under trump’s pick to lead noaa""]]"|True
86676883|Liberals Begin to Revolt against ‘Rock Stupid’ Homelessness Policies|"[""liberals""]"|anger|"[[""policies""]]"|"[[""to revolt against ‘rock stupid’ homelessness policies"",""against ‘rock stupid’ homelessness policies""]]"|True
d41828d6|Lies About Iran Killing US Troops in Iraq Are a Ploy to Justify War|[]|anger|"[[""are a ploy to justify war""]]"|"[[""ploy to justify war""]]"|True
5306a17d|Live in the ‘here and now,’ even in traffic court, says Rep. Ben Cline|"[""rep. ben cline""]"|joy|"[[""ben cline""]]"|"[[""live in the ‘here and now,’ even in traffic court""]]"|True
d168c6fc|Maria Butina Says She Was 'Building Peace.' That's Not How The Feds See It|"[""maria butina""]"|surprise|"[[""feds""]]"|"[[""maria butina says she was 'building peace.' that's not how the feds see it""]]"|True
e17ccf88|Mark Meadows Erupts over Kellyanne Subpoena|"[""mark meadows""]"|anger|"[[""erupts over kellyanne subpoena""]]"|"[[""erupts over kellyanne subpoena""]]"|True
378375de|McCarthy Slams Dems for Passing Minimum Wage Bill|"[""mccarthy""]"|disgust|"[[""dems""]]"|"[[""for passing minimum wage bill""]]"|True
101bf79d|Media Slime Novelist Nicholas Sparks As Racist Homophobe|[]|anger|"[[""as racist homophobe""]]"|"[[""as racist homophobe""]]"|True
1013888e|Meghan McCain rips co-host for spreading Julian Assange ‘propaganda’ on ‘The View’: ‘I hope he rots in hell!’|"[""meghan mccain""]"|anger|"[[""for spreading julian assange ‘propaganda’ on ‘the view’:""]]"|"[[""for spreading julian assange ‘propaganda’ on ‘the view’:""]]"|True
c6861c2c|Men Told Us How Bottoming Affects Their Eating Habits|"[""men""]"|surprise|"[[""bottoming affects their eating habits""]]"|"[[""bottoming affects their eating habits""]]"|True
f8fedf16|Mexican Police Commander Kidnapped, Executed by Cartel Gunmen|"[""mexican police commander""]"|surprise|"[[""cartel gunmen""]]"|"[[""executed by cartel gunmen""]]"|True
aa432834|Military Vehicle Rams Into Crowd Of Protesters In Socialist Venezuela, Report Says|"[""crowd of protesters""]"|anger|"[[""socialist venezuela, report says""]]"|"[[""in socialist venezuela, report says""]]"|True
84b34045|Morning Joe Tosses Softballs to Dem Demanding DeVos Resign|"[""morning joe""]"|disgust|"[[""devos""]]"|"[[""tosses softballs to dem demanding devos resign""]]"|True
cda37d3d|Most-active gold futures end the month about 2% higher|[]|surprise|[[]]|"[[""end the month about 2% higher""]]"|True
084daa19|N.C. crowd chants ‘Send her back’ as Trump criticizes Omar and House ‘squad’|"[""trump""]"|anger|"[[""trump criticizes omar and house ‘squad’""]]"|"[[""trump criticizes omar and house ‘squad’""]]"|True
6d096bdb|NATO chief plays down divisions as allies mark anniversary|"[""nato""]"|surprise|"[[""down divisions""]]"|"[[""allies mark anniversary""]]"|True
35394ad0|New polling of 2020 Democrats head-to-head with Trump in a key swing state reveals his electoral weakness|[]|surprise|"[[""trump""]]"|"[[""reveals his electoral weakness""]]"|True
bf8d4f1f|Nurses Tell Big Pharma, “Put Patients Over Profits”|"[""nurses""]"|disgust|"[[""big pharma""]]"|"[[""“put patients over profits”""]]"|True
a00eb499|O’Rourke Dodges On Whether Pro-Lifers Are Welcomed in the Dem Party|"[""o’rourke dodges""]"|surprise|"[[""pro-lifers""]]"|"[[""welcomed in the dem party""]]"|True
ae009b95|Palestinian Artists Call For Eurovision Boycott; Israel Responds With PR Campaign|"[""palestinian artists""]"|surprise|"[[""for eurovision boycott""]]"|"[[""for eurovision boycott"",""israel responds with pr campaign""]]"|True
6211bf76|Palestinian forces arrest participant in US Mideast workshop|"[""palestinian""]"|disgust|"[[""participant in us mideast workshop"",""palestinian forces""]]"|"[[""participant in us mideast workshop"",""arrest participant in us mideast workshop""]]"|True
3f37b11f|People cried when Yosemite restored historic names like the Ahwahnee. Here's why|[]|sadness|"[[""yosemite""]]"|"[[""restored historic names like the ahwahnee. here's why""]]"|True
32d2c875|Philosopher Srecko Horvat on the Yugoslav Fight Against Fascism and the Rising Right-Wing Political Forces in Europe|[]|anger|"[[""philosopher srecko horvat""]]"|"[[""against fascism and the rising right-wing political forces in europe""]]"|True
66fe20f6|Polish opposition rallies to condemn attack on LGBT march|[]|anger|"[[""polish opposition""]]"|"[[""lgbt march""]]"|True
0202031e|Poll: Immigration overtakes health care as top issue for voters|"[""immigration overtakes""]"|surprise|"[[""immigration overtakes health care as top issue for voters""]]"|"[[""immigration overtakes health care as top issue for voters""]]"|True
e9e5f0e7|Pompeo warns Europe: China 'spreading authoritarian vision' worldwide|[]|fear|[[]]|[[]]|True
5ab0d43c|Portland and Denver’s Four-Overtime Game Revealed the Six Stages of Exhaustion|[]|surprise|[[]]|"[[""revealed the six stages of exhaustion""]]"|True
acd217ba|President Sticking Firmly to Position That It’s Not Racist to Tell Nonwhite Americans to Go Back to Where They Came From|"[""president""]"|fear|"[[""americans""]]"|"[[""back to where they came from""]]"|True
9ac8baa5|President Trump scraps latest sanctions against North Korea because he 'likes' Kim Jong Un|"[""president trump""]"|surprise|"[[""north korea""]]"|"[[""latest sanctions against north korea because he 'likes' kim jong un""]]"|True
ee5bdf18|Quentin Tarantino’s Ultimate Statement on Movie Violence|"[""quentin tarantino’s""]"|anger|"[[""ultimate statement on movie violence""]]"|"[[""ultimate statement on movie violence""]]"|True
8728fe12|Rep. Clyburn disappointed by Kamala Harris, believed it was 'the year of the black woman'|"[""rep. clyburn""]"|surprise|"[[""kamala harris""]]"|"[[""believed it was \\""the year of the black woman\\""""]]"|True
2046ab14|Rep. Ro Khanna on WH Security Clearances, Ending Support for the Saudi War in Yemen, and Venezuela|"[""rep. ro khanna""]"|surprise|"[[""ending support for the saudi war in yemen, and venezuela""]]"|"[[""ending support for the saudi war in yemen, and venezuela""]]"|True
d8fea4ee|Revenge of the Machine: New York Party Bosses Rally to Melinda Katz in Pivotal Prosecutor Race|[]|anger|"[[""melinda katz""]]"|"[[""pivotal prosecutor race""]]"|True
52da0fed|Revulsion in Northern Ireland over riot, fatal shooting|[]|anger|"[[""in northern ireland over riot, fatal shooting""]]"|"[[""in northern ireland over riot, fatal shooting"",""over riot, fatal shooting""]]"|True
4c3df21a|Sanders to Ryan on Medicare for All: 'I wrote the damn bill'|"[""sanders""]"|anger|"[[""'i wrote the damn bill'""]]"|"[[""'i wrote the damn bill'""]]"|True
6e711fb0|Saoirse Kennedy Hill was victim of 2007 abduction attempt: report|"[""saoirse kennedy"",""saoirse kennedy hill""]"|fear|[[]]|"[[""was victim of 2007 abduction""],[""2007 abduction attempt: report""]]"|True
20a8115a|Scottish fans and media blast team after horror show in Kazakhstan|"[""scottish fans""]"|fear|"[[""kazakhstan""]]"|"[[""blast team after""]]"|True
8d7247d8|Sean Hannity melts down over report that Russian state-run media uses his segments|"[""sean hannity""]"|sadness|"[[""state-run media uses his segments""]]"|"[[""state-run media uses his segments""]]"|True
4234c61e|Seven House Republicans Join Democrats in Voting to Amnesty 2.1 Million Non-Citizens|[]|anger|"[[""Voting to Amnesty 2.1 Million Non-Citizens""]]"|"[[""voting to amnesty 2.1 million non-citizens""]]"|True
b4a380ce|Some Amazon warehouse workers in Chicago say the company cheated them of overtime hours|"[""workers""]"|anger|"[[""amazon""]]"|"[[""cheated them of overtime hours""]]"|True
7e30ebd1|Spoiler: She’s CLUELESS! AOC’s attempt to push universal health care gets REKT by Conservative woman in just 2 tweets|"[""AOC’s""]"|surprise|"[[""conservative woman""]]"|"[[""conservative woman""]]"|True
482f7b4e|Spurs are home: Tottenham’s new era starts at £1bn stadium - reactions, videos and tweets|[]|joy|"[[""at £1bn stadium - reactions, videos and tweets""]]"|"[[""tottenham’s new era starts at £1bn stadium - reactions, videos and tweets""]]"|True
68c4ec5d|Stacey Abrams Equates Abortion Restrictions with ‘Forced Pregnancy’|"[""stacey abrams""]"|disgust|"[[""stacey abrams""]]"|"[[""equates abortion restrictions with ‘forced pregnancy’"",""abortion restrictions with ‘forced pregnancy’""]]"|True
3c951319|Stephen Miller's Uncle: Trump's Anti-Immigrant Comments Demonize Asylum Seekers & Stir Racist Hatred|"[""stephen miller's uncle""]"|disgust|"[[""trump""]]"|"[[""trump's anti-immigrant comments demonize asylum seekers & stir racist hatred""]]"|True
a21a5dc6|Steve Bannon: 'Trump's border crackdown is anti-racist'|"[""steve bannon""]"|disgust|"[[""border""]]"|"[[""'trump's border crackdown is anti-racist'""]]"|True
be0fc8ab|TSA finds missile launcher in passenger’s checked bag|"[""tsa""]"|fear|"[[""launcher in passenger’s checked bag""]]"|"[[""launcher in passenger’s checked bag""]]"|True
a6a16858|Tariffs Hit Steel and Aluminum Over a Year Ago and They Haven't Boosted Consumer Prices|"[""tariffs""]"|anger|"[[""steel and aluminum""]]"|"[[""hit steel and aluminum over a year ago and they haven't boosted consumer prices""]]"|True
ecad622b|Tear Down the Foreign-Policy Glass Ceiling!|[]|anger|"[[""the foreign-policy glass ceiling!""]]"|"[[""the foreign-policy glass ceiling!""]]"|True
a5419251|The 25 Most Influential People on the Internet|[]|joy|[[]]|"[[""people on the internet""]]"|True
f957e952|The Decathlon: F1 rivals Hamilton and Bottas have mutual respect, Gatland to lead Lions, EPL title predictions|"[""hamilton and bottas""]"|surprise|"[[""f1 rivals hamilton and bottas have mutual respect, gatland to lead lions, epl title predictions""]]"|"[[""f1 rivals hamilton and bottas have mutual respect, gatland to lead lions, epl title predictions""]]"|True
